order_name,family_name,is_areal,avibase_id,ebird_species_code,birds_of_the_world_url,common_name,scientific_name,soi_number_loggers_approx_raw,body_mass_g,tagged_previously
Passeriformes,Ploceidae,False,AVIBASE-864D4A4F,wbbwea1,https://birdsoftheworld.org/bow/species/wbbwea1/,White-billed Buffalo Weaver,Bubalornis albirostris,,61.9,
Passeriformes,Corvidae,False,AVIBASE-ACCF9106,guacro1,https://birdsoftheworld.org/bow/species/guacro1/,White-billed Crow,Corvus woodfordi,,467.0,
Passeriformes,Sturnidae,False,AVIBASE-B3461BEC,whbsta1,https://birdsoftheworld.org/bow/species/whbsta1/,White-billed Starling,Onychognathus albirostris,,137.3,
Passeriformes,Thamnophilidae,False,AVIBASE-219B34AC,whbant5,https://birdsoftheworld.org/bow/species/whbant5/,White-breasted Antbird,Rhegmatorhina hoffmannsi,,31.4,
Passeriformes,Timaliidae,False,AVIBASE-738596E2,whbbab2,https://birdsoftheworld.org/bow/species/whbbab2/,White-breasted Babbler,Stachyris grammiceps,,13.0,
Passeriformes,Campephagidae,False,AVIBASE-6E682612,whbcus2,https://birdsoftheworld.org/bow/species/whbcus2/,White-breasted Cuckooshrike,Ceblepyris pectoralis,,54.4,
Passeriformes,Estrildidae,False,AVIBASE-F3B46894,whbneg2,https://birdsoftheworld.org/bow/species/whbneg2/,White-breasted Nigrita,Nigrita fusconotus,,9.1,
Passeriformes,Sittidae,False,AVIBASE-19CCBBD2,whbnut,https://birdsoftheworld.org/bow/species/whbnut/,White-breasted Nuthatch,Sitta carolinensis,,21.0,
Passeriformes,Paradoxornithidae,False,AVIBASE-A66D4C91,ruhpar3,https://birdsoftheworld.org/bow/species/ruhpar3/,White-breasted Parrotbill,Paradoxornis ruficeps,,32.0,
Passeriformes,Petroicidae,False,AVIBASE-F5B2C19F,whbrob1,https://birdsoftheworld.org/bow/species/whbrob1/,White-breasted Robin,Eopsaltria georgiana,,19.1,
Passeriformes,Rhinocryptidae,False,AVIBASE-C1D36A4D,whbtap1,https://birdsoftheworld.org/bow/species/whbtap1/,White-breasted Tapaculo,Eleoscytalopus indigoticus,,16.2,
Passeriformes,Pachycephalidae,False,AVIBASE-A6E44BBF,whbwhi2,https://birdsoftheworld.org/bow/species/whbwhi2/,White-breasted Whistler,Pachycephala lanioides,,38.7,
Passeriformes,Troglodytidae,False,AVIBASE-3563183F,wbwwre1,https://birdsoftheworld.org/bow/species/wbwwre1/,White-breasted Wood Wren,Henicorhina leucosticta,,14.2,
Passeriformes,Artamidae,False,AVIBASE-05793C3E,whbwoo4,https://birdsoftheworld.org/bow/species/whbwoo4/,White-breasted Woodswallow,Artamus leucorynchus,,41.7,
Passeriformes,Thraupidae,False,AVIBASE-8116C254,cawfin1,https://birdsoftheworld.org/bow/species/cawfin1/,White-bridled Finch,Melanodera melanodera,,28.7,
Passeriformes,Thamnophilidae,False,AVIBASE-C9620F9F,whbant6,https://birdsoftheworld.org/bow/species/whbant6/,White-browed Antbird,Myrmoborus leucophrys,,21.5,
Passeriformes,Grallariidae,False,AVIBASE-F900EC2D,whbant7,https://birdsoftheworld.org/bow/species/whbant7/,White-browed Antpitta,Hylopezus ochroleucus,,28.0,
Passeriformes,Pomatostomidae,False,AVIBASE-F21DB41D,whbbab3,https://birdsoftheworld.org/bow/species/whbbab3/,White-browed Babbler,Pomatostomus superciliosus,,41.5,
Passeriformes,Passerellidae,False,AVIBASE-C6494962,sthbrf2,https://birdsoftheworld.org/bow/species/sthbrf2/,White-browed Brushfinch,Arremon torquatus,,42.0,
Passeriformes,Pycnonotidae,False,AVIBASE-587EC0C3,whbbul2,https://birdsoftheworld.org/bow/species/whbbul2/,White-browed Bulbul,Pycnonotus luteolus,,34.7,
Passeriformes,Muscicapidae,False,AVIBASE-BB5C7A45,whbbus4,https://birdsoftheworld.org/bow/species/whbbus4/,White-browed Bush Chat,Saxicola macrorhynchus,,15.3,
Passeriformes,Muscicapidae,False,AVIBASE-148357B5,whbbur4,https://birdsoftheworld.org/bow/species/wbbrob1/,White-browed Bush Robin,Tarsiger indicus,,14.6,
Passeriformes,Tyrannidae,False,AVIBASE-C0949BA5,wbctyr1,https://birdsoftheworld.org/bow/species/wbctyr1/,White-browed Chat-Tyrant,Ochthoeca leucophrys,,13.1,
Passeriformes,Thraupidae,False,AVIBASE-575BFDC1,whbcon1,https://birdsoftheworld.org/bow/species/whbcon1/,White-browed Conebill,Conirostrum ferrugineiventre,,11.5,
Passeriformes,Macrosphenidae,False,AVIBASE-489FFCA9,whbcro2,https://birdsoftheworld.org/bow/species/whbcro2/,White-browed Crombec,Sylvietta leucophrys,,11.3,
Passeriformes,Rhipiduridae,False,AVIBASE-DB7261E9,whbfan2,https://birdsoftheworld.org/bow/species/whbfan2/,White-browed Fantail,Rhipidura aureola,,11.2,
Passeriformes,Furnariidae,False,AVIBASE-F31BDBD7,whbfog1,https://birdsoftheworld.org/bow/species/whbfog1/,White-browed Foliage-gleaner,Anabacerthia amaurotis,,19.2,
Passeriformes,Muscicapidae,False,AVIBASE-EA749CEC,wbffly1,https://birdsoftheworld.org/bow/species/wbffly1/,White-browed Forest Flycatcher,Fraseria cinerascens,,23.1,
Passeriformes,Paradoxornithidae,False,AVIBASE-5DAF0274,whbful1,https://birdsoftheworld.org/bow/species/whbful1/,White-browed Fulvetta,Fulvetta vinipectus,,12.0,
Passeriformes,Polioptilidae,False,AVIBASE-70A56DCB,trogna2,https://birdsoftheworld.org/bow/species/trogna2/,White-browed Gnatcatcher,Polioptila bilineata,,6.4,
Passeriformes,Tyrannidae,False,AVIBASE-16B45960,wbgtyr1,https://birdsoftheworld.org/bow/species/wbgtyr1/,White-browed Ground Tyrant,Muscisaxicola albilora,,22.6,
Passeriformes,Muscicapidae,False,AVIBASE-52502154,rufjuf1,https://birdsoftheworld.org/bow/species/rufjuf1/,White-browed Jungle Flycatcher,Vauriella insignis,,28.7,
Passeriformes,Leiothrichidae,False,AVIBASE-2A59B27F,whblau1,https://birdsoftheworld.org/bow/species/whblau1/,White-browed Laughingthrush,Pterorhinus sannio,,67.8,
Passeriformes,Icteridae,False,AVIBASE-2A95552E,whbbla2,https://birdsoftheworld.org/bow/species/whbbla2/,White-browed Meadowlark,Leistes superciliaris,,45.3,
Passeriformes,Sittidae,False,AVIBASE-D966EFC2,whbnut1,https://birdsoftheworld.org/bow/species/whbnut1/,White-browed Nuthatch,Sitta victoriae,,14.3,
Passeriformes,Tityridae,False,AVIBASE-C12DB91E,whbpur1,https://birdsoftheworld.org/bow/species/whbpur1/,White-browed Purpletuft,Iodopleura isabellae,,20.0,
Passeriformes,Petroicidae,False,AVIBASE-09BEFD87,whbrob2,https://birdsoftheworld.org/bow/species/whbrob2/,White-browed Robin,Poecilodryas superciliosa,,19.8,
Passeriformes,Muscicapidae,False,AVIBASE-16BD42DD,wbrcha2,https://birdsoftheworld.org/bow/species/wbrcha2/,White-browed Robin-Chat,Cossypha heuglini,,34.8,
Passeriformes,Timaliidae,False,AVIBASE-E2E9A295,wbsbab1,https://birdsoftheworld.org/bow/species/wbsbab1/,White-browed Scimitar Babbler,Pomatorhinus schisticeps,,43.0,
Passeriformes,Muscicapidae,False,AVIBASE-B5B6EC7B,rbsrob1,https://birdsoftheworld.org/bow/species/rbsrob1/,White-browed Scrub Robin,Cercotrichas leucophrys,,16.5,
Passeriformes,Acanthizidae,False,AVIBASE-28FE48D9,whbscr1,https://birdsoftheworld.org/bow/species/whbscr1/,White-browed Scrubwren,Sericornis frontalis,,13.2,
Passeriformes,Muscicapidae,False,AVIBASE-E80564C5,whbsha1,https://birdsoftheworld.org/bow/species/whbsha1/,White-browed Shama,Copsychus luzoniensis,,24.0,
Passeriformes,Vireonidae,False,AVIBASE-4C6B41B3,whbshb1,https://birdsoftheworld.org/bow/species/whbshb1/,White-browed Shrike-babbler,Pteruthius aeralatus,,38.7,
Passeriformes,Ploceidae,False,AVIBASE-94C71DF6,wbswea1,https://birdsoftheworld.org/bow/species/wbswea1/,White-browed Sparrow-Weaver,Plocepasser mahali,,41.5,
Passeriformes,Furnariidae,False,AVIBASE-3FACD55E,whbspi2,https://birdsoftheworld.org/bow/species/whbspi2/,White-browed Spinetail,Hellmayrea gularis,,12.4,
Passeriformes,Rhinocryptidae,False,AVIBASE-5D26DC42,whbtap2,https://birdsoftheworld.org/bow/species/whbtap2/,White-browed Tapaculo,Scytalopus superciliaris,,17.8,
Passeriformes,Paridae,False,AVIBASE-7C21AB68,whbtit4,https://birdsoftheworld.org/bow/species/whbtit4/,White-browed Tit,Poecile superciliosus,,10.7,
Passeriformes,Furnariidae,False,AVIBASE-309CCFF3,wbtspi1,https://birdsoftheworld.org/bow/species/wbtspi1/,White-browed Tit-Spinetail,Leptasthenura xenothorax,,10.5,
Passeriformes,Aegithalidae,False,AVIBASE-FCAE5D9C,wbtwar1,https://birdsoftheworld.org/bow/species/wbtwar1/,White-browed Tit-warbler,Leptopoecile sophiae,,6.9,
Passeriformes,Climacteridae,False,AVIBASE-76842795,whbtre2,https://birdsoftheworld.org/bow/species/whbtre2/,White-browed Treecreeper,Climacteris affinis,,21.7,
Passeriformes,Campephagidae,False,AVIBASE-A97F6007,whbtri1,https://birdsoftheworld.org/bow/species/whbtri1/,White-browed Triller,Lalage moesta,,29.5,
Passeriformes,Motacillidae,False,AVIBASE-F75CF94C,whbwag1,https://birdsoftheworld.org/bow/species/whbwag1/,White-browed Wagtail,Motacilla maderaspatensis,,30.5,
Passeriformes,Artamidae,False,AVIBASE-FC26F2A3,whbwoo5,https://birdsoftheworld.org/bow/species/whbwoo5/,White-browed Woodswallow,Artamus superciliosus,,35.5,
Passeriformes,Emberizidae,False,AVIBASE-E272C456,chbbun1,https://birdsoftheworld.org/bow/species/chbbun1/,White-capped Bunting,Emberiza stewarti,,16.0,
Passeriformes,Cinclidae,False,AVIBASE-DE849BDB,whcdip1,https://birdsoftheworld.org/bow/species/whcdip1/,White-capped Dipper,Cinclus leucocephalus,,44.0,
Passeriformes,Monarchidae,False,AVIBASE-421C9B38,whcmon1,https://birdsoftheworld.org/bow/species/whcmon1/,White-capped Monarch,Monarcha richardsii,,27.3,
Passeriformes,Estrildidae,False,AVIBASE-E8A0ABCF,whcmun1,https://birdsoftheworld.org/bow/species/whcmun1/,White-capped Munia,Lonchura ferruginosa,,13.0,
Passeriformes,Muscicapidae,False,AVIBASE-D2E75830,whcred1,https://birdsoftheworld.org/bow/species/whcred1/,White-capped Redstart,Phoenicurus leucocephalus,,30.0,
Passeriformes,Thraupidae,False,AVIBASE-961A51A7,whctan1,https://birdsoftheworld.org/bow/species/whctan1/,White-capped Tanager,Sericossypha albocristata,,114.0,
Passeriformes,Thamnophilidae,False,AVIBASE-235DE47B,whcant1,https://birdsoftheworld.org/bow/species/whcant1/,White-cheeked Antbird,Gymnopithys leucaspis,,27.2,
Passeriformes,Fringillidae,False,AVIBASE-14C7C939,whcbul1,https://birdsoftheworld.org/bow/species/whcbul1/,White-cheeked Bullfinch,Pyrrhula leucogenis,,19.0,
Passeriformes,Aegithalidae,False,AVIBASE-AC5C8F67,whctit1,https://birdsoftheworld.org/bow/species/whctit1/,White-cheeked Bushtit,Aegithalos leucogenys,,6.7,
Passeriformes,Cotingidae,False,AVIBASE-306EA62C,whccot1,https://birdsoftheworld.org/bow/species/whccot1/,White-cheeked Cotinga,Zaratornis stresemanni,,52.1,
Passeriformes,Meliphagidae,False,AVIBASE-F7513719,whchon2,https://birdsoftheworld.org/bow/species/whchon2/,White-cheeked Honeyeater,Phylidonyris niger,,18.2,
Passeriformes,Leiothrichidae,False,AVIBASE-7EA7CEE7,whclau1,https://birdsoftheworld.org/bow/species/whclau1/,White-cheeked Laughingthrush,Pterorhinus vassali,,88.5,
Passeriformes,Sittidae,False,AVIBASE-49E0ABDB,whcnut1,https://birdsoftheworld.org/bow/species/whcnut1/,White-cheeked Nuthatch,Sitta leucopsis,,14.8,
Passeriformes,Sturnidae,False,AVIBASE-632ACC15,whcsta1,https://birdsoftheworld.org/bow/species/whcsta1/,White-cheeked Starling,Spodiopsar cineraceus,,83.0,
Passeriformes,Tyrannidae,False,AVIBASE-4BEBB090,wcttyr1,https://birdsoftheworld.org/bow/species/wcttyr1/,White-cheeked Tody-Flycatcher,Poecilotriccus albifacies,,8.0,
Passeriformes,Muscicapidae,False,AVIBASE-4ACA4C5C,whcale1,https://birdsoftheworld.org/bow/species/whcale1/,White-chested Alethe,Chamaetylas fuelleborni,,52.0,
Passeriformes,Pellorneidae,False,AVIBASE-F13200CB,whcbab1,https://birdsoftheworld.org/bow/species/whcbab1/,White-chested Babbler,Pellorneum rostratum,,21.0,
Passeriformes,Zosteropidae,False,AVIBASE-93D88F0A,wcweye1,https://birdsoftheworld.org/bow/species/wcweye1/,White-chested White-eye,Zosterops albogularis,,30.0,
Passeriformes,Meliphagidae,False,AVIBASE-04AEB6A1,whcmyz1,https://birdsoftheworld.org/bow/species/whcmyz1/,White-chinned Myzomela,Myzomela albigula,,14.6,
Passeriformes,Cisticolidae,False,AVIBASE-95B6C7C5,whcpri2,https://birdsoftheworld.org/bow/species/whcpri2/,White-chinned Prinia,Schistolais leucopogon,,11.7,
Passeriformes,Furnariidae,False,AVIBASE-92EDD5BE,whcthi1,https://birdsoftheworld.org/bow/species/whcthi1/,White-chinned Thistletail,Asthenes fuliginosa,,18.3,
Passeriformes,Turdidae,False,AVIBASE-A786A6B2,whcthr1,https://birdsoftheworld.org/bow/species/whcthr1/,White-chinned Thrush,Turdus aurantius,,81.9,
Passeriformes,Furnariidae,False,AVIBASE-A3525AA5,whcwoo1,https://birdsoftheworld.org/bow/species/whcwoo1/,White-chinned Woodcreeper,Dendrocincla merula,,50.0,
Passeriformes,Turdidae,False,AVIBASE-4699C170,whcbla1,https://birdsoftheworld.org/bow/species/whcbla1/,White-collared Blackbird,Turdus albocinctus,,99.4,
Passeriformes,Furnariidae,False,AVIBASE-902B9EEB,wcfgle1,https://birdsoftheworld.org/bow/species/wcfgle1/,White-collared Foliage-gleaner,Anabazenops fuscus,,38.5,
Passeriformes,Corvidae,False,AVIBASE-C0A71EF3,whcjay2,https://birdsoftheworld.org/bow/species/whcjay2/,White-collared Jay,Cyanolyca viridicyanus,,119.8,
Passeriformes,Pipridae,False,AVIBASE-9DF85999,whcman1,https://birdsoftheworld.org/bow/species/whcman1/,White-collared Manakin,Manacus candei,,19.8,
Passeriformes,Monarchidae,False,AVIBASE-2D2593B0,whcmon2,https://birdsoftheworld.org/bow/species/whcmon2/,White-collared Monarch,Symposiachrus vidua,,17.1,
Passeriformes,Estrildidae,False,AVIBASE-99453701,whcoli1,https://birdsoftheworld.org/bow/species/whcoli1/,White-collared Oliveback,Nesocharis ansorgei,,8.4,
Passeriformes,Sturnidae,False,AVIBASE-D9E58EA7,whcsta2,https://birdsoftheworld.org/bow/species/whcsta2/,White-collared Starling,Grafisia torquata,,64.0,
Passeriformes,Zosteropidae,False,AVIBASE-ED9A5BB0,whcyuh1,https://birdsoftheworld.org/bow/species/whcyuh1/,White-collared Yuhina,Parayuhina diademata,,22.0,
Passeriformes,Tyrannidae,False,AVIBASE-611C997C,whcela1,https://birdsoftheworld.org/bow/species/whcela1/,White-crested Elaenia,Elaenia albiceps,,15.5,
Passeriformes,Vangidae,False,AVIBASE-3996ECD0,whihel1,https://birdsoftheworld.org/bow/species/whihel1/,White-crested Helmetshrike,Prionops plumatus,,33.8,
Passeriformes,Leiothrichidae,False,AVIBASE-6583F1BC,whclau2,https://birdsoftheworld.org/bow/species/whclau2/,White-crested Laughingthrush,Garrulax leucolophus,,123.4,
Passeriformes,Tyrannidae,False,AVIBASE-5A40987F,whcspa1,https://birdsoftheworld.org/bow/species/whcspa1/,White-crested Spadebill,Platyrinchus platyrhynchos,,12.0,
Passeriformes,Tyrannidae,False,AVIBASE-CD09F29F,y01036,https://birdsoftheworld.org/bow/species/y01036/,White-crested Tyrannulet,Serpophaga subcristata,,6.6,
Passeriformes,Muscicapidae,False,AVIBASE-FC7AF7E6,whcfor1,https://birdsoftheworld.org/bow/species/whcfor1/,White-crowned Forktail,Enicurus leschenaulti,,33.8,
Passeriformes,Pipridae,False,AVIBASE-1C833562,whcman2,https://birdsoftheworld.org/bow/species/whcman2/,White-crowned Manakin,Pseudopipra pipra,,11.1,
Passeriformes,Remizidae,False,AVIBASE-454B9078,wcptit1,https://birdsoftheworld.org/bow/species/wcptit1/,White-crowned Penduline Tit,Remiz coronatus,,6.9,
Passeriformes,Muscicapidae,False,AVIBASE-FA3C53B8,wcrcha1,https://birdsoftheworld.org/bow/species/wcrcha1/,White-crowned Robin-Chat,Cossypha albicapillus,,58.5,
Passeriformes,Muscicapidae,False,AVIBASE-8C978D58,whrsha16,https://birdsoftheworld.org/bow/species/whrsha16/,White-crowned Shama,Copsychus stricklandii,,,
Passeriformes,Passerellidae,False,AVIBASE-8601A467,whcspa,https://birdsoftheworld.org/bow/species/whcspa/,White-crowned Sparrow,Zonotrichia leucophrys,,28.0,
Passeriformes,Sturnidae,False,AVIBASE-A77D4A77,whcsta3,https://birdsoftheworld.org/bow/species/whcsta3/,White-crowned Starling,Lamprotornis albicapillus,,76.8,
Passeriformes,Rhinocryptidae,False,AVIBASE-7CD6AF48,whctap1,https://birdsoftheworld.org/bow/species/whctap1/,White-crowned Tapaculo,Scytalopus atratus,,25.7,
Passeriformes,Muscicapidae,False,AVIBASE-CAFA98EE,whtwhe1,https://birdsoftheworld.org/bow/species/whtwhe1/,White-crowned Wheatear,Oenanthe leucopyga,,27.9,
Passeriformes,Pycnonotidae,False,AVIBASE-4A85D701,whebul1,https://birdsoftheworld.org/bow/species/whebul1/,White-eared Bulbul,Pycnonotus leucotis,,27.1,
Passeriformes,Ptilonorhynchidae,False,AVIBASE-C62489F3,whecat1,https://birdsoftheworld.org/bow/species/whecat1/,White-eared Catbird,Ailuroedus buccoides,,138.0,
Passeriformes,Thraupidae,False,AVIBASE-5198F288,whecon1,https://birdsoftheworld.org/bow/species/whecon1/,White-eared Conebill,Conirostrum leucogenys,,7.0,
Passeriformes,Passerellidae,False,AVIBASE-10596E74,whegrs2,,White-eared Ground Sparrow,Melozone leucotis,,39.9,
Passeriformes,Meliphagidae,False,AVIBASE-6897E78D,whehon1,https://birdsoftheworld.org/bow/species/whehon1/,White-eared Honeyeater,Nesoptilotis leucotis,,23.9,
Passeriformes,Monarchidae,False,AVIBASE-D8AF3430,whemon1,https://birdsoftheworld.org/bow/species/whemon1/,White-eared Monarch,Carterornis leucotis,,11.4,
Passeriformes,Meliphagidae,False,AVIBASE-1EF6616D,grshon1,https://birdsoftheworld.org/bow/species/grshon1/,White-eared Myza,Myza sarasinorum,,22.5,
Passeriformes,Leiothrichidae,False,AVIBASE-2487A80F,whesib1,https://birdsoftheworld.org/bow/species/whesib1/,White-eared Sibia,Heterophasia auricularis,,41.8,
Passeriformes,Turdidae,False,AVIBASE-26A08D59,whesol1,https://birdsoftheworld.org/bow/species/whesol1/,White-eared Solitaire,Entomodestes leucotis,,61.7,
Passeriformes,Cisticolidae,False,AVIBASE-F3513134,whetai1,https://birdsoftheworld.org/bow/species/whetai1/,White-eared Tailorbird,Orthotomus cinereiceps,,9.0,
Passeriformes,Icteridae,False,AVIBASE-E7F4C5C9,wheori1,https://birdsoftheworld.org/bow/species/wheori1/,White-edged Oriole,Icterus graceannae,,41.5,
Passeriformes,Tyrannidae,False,AVIBASE-8DA83B89,ducatt1,https://birdsoftheworld.org/bow/species/ducatt1/,White-eyed Attila,Attila bolivianus,,39.5,
Passeriformes,Furnariidae,False,AVIBASE-BD05FA71,wefgle1,https://birdsoftheworld.org/bow/species/wefgle1/,White-eyed Foliage-gleaner,Automolus leucophthalmus,,34.5,
Passeriformes,Hirundinidae,True,AVIBASE-C1570ECC,wermar2,https://birdsoftheworld.org/bow/species/wermar2/,White-eyed River Martin,Pseudochelidon sirintarae,,26.0,
Passeriformes,Petroicidae,False,AVIBASE-3907E9E9,wherob1,https://birdsoftheworld.org/bow/species/wherob1/,White-eyed Robin,Pachycephalopsis poliosoma,,38.0,
Passeriformes,Muscicapidae,False,AVIBASE-3809131C,wheslf1,https://birdsoftheworld.org/bow/species/wheslf1/,White-eyed Slaty Flycatcher,Melaenornis fischeri,,23.4,
Passeriformes,Sturnidae,False,AVIBASE-14EA1B2B,whesta2,https://birdsoftheworld.org/bow/species/whesta2/,White-eyed Starling,Aplonis brunneicapillus,,66.7,
Passeriformes,Thamnophilidae,False,AVIBASE-C87901AC,wheant1,https://birdsoftheworld.org/bow/species/wheant1/,White-eyed Stipplethroat,Epinecrophylla leucophthalma,,9.4,
Passeriformes,Turdidae,False,AVIBASE-0CAD32A5,whethr1,https://birdsoftheworld.org/bow/species/whethr1/,White-eyed Thrush,Turdus jamaicensis,,59.1,
Passeriformes,Tyrannidae,False,AVIBASE-04CCE338,wettyr1,https://birdsoftheworld.org/bow/species/wettyr1/,White-eyed Tody-Tyrant,Hemitriccus zosterops,,8.7,
Passeriformes,Vireonidae,False,AVIBASE-D97F93CC,whevir,https://birdsoftheworld.org/bow/species/whevir/,White-eyed Vireo,Vireo griseus,,11.4,
Passeriformes,Petroicidae,False,AVIBASE-8AF3DD10,whfrob1,https://birdsoftheworld.org/bow/species/whfrob1/,White-faced Robin,Eopsaltria leucops,,15.6,
Passeriformes,Sturnidae,False,AVIBASE-E3A389C3,whfsta2,https://birdsoftheworld.org/bow/species/whfsta2/,White-faced Starling,Sturnornis albofrontatus,,39.6,
Passeriformes,Parulidae,False,AVIBASE-65DB5013,whfred1,https://birdsoftheworld.org/bow/species/whfred1/,White-faced Whitestart,Myioborus albifacies,,15.0,
Passeriformes,Thamnophilidae,False,AVIBASE-76C308FC,whfant2,https://birdsoftheworld.org/bow/species/whfant2/,White-flanked Antwren,Myrmotherula axillaris,,8.1,
Passeriformes,Nectariniidae,False,AVIBASE-792ED873,whfsun1,https://birdsoftheworld.org/bow/species/whfsun1/,White-flanked Sunbird,Aethopyga eximia,,5.2,
Passeriformes,Muscicapidae,False,AVIBASE-CC3B0B59,wfbcha1,https://birdsoftheworld.org/bow/species/wfbcha1/,White-fronted Black Chat,Oenanthe albifrons,,20.6,
Passeriformes,Meliphagidae,False,AVIBASE-54C1FDE5,whfcha1,https://birdsoftheworld.org/bow/species/whfcha1/,White-fronted Chat,Epthianura albifrons,,13.3,
Passeriformes,Tyrannidae,False,AVIBASE-B2B73C71,wfgtyr1,https://birdsoftheworld.org/bow/species/wfgtyr1/,White-fronted Ground Tyrant,Muscisaxicola albifrons,,34.0,
Passeriformes,Meliphagidae,False,AVIBASE-D1C0ED04,whfhon1,https://birdsoftheworld.org/bow/species/whfhon1/,White-fronted Honeyeater,Purnella albifrons,,17.4,
Passeriformes,Pipridae,False,AVIBASE-33C4A8B0,whfman1,https://birdsoftheworld.org/bow/species/whfman1/,White-fronted Manakin,Lepidothrix serena,,11.4,
Passeriformes,Paridae,False,AVIBASE-5A832370,whftit2,https://birdsoftheworld.org/bow/species/whftit2/,White-fronted Tit,Sittiparus semilarvatus,,18.0,
Passeriformes,Tyrannidae,False,AVIBASE-DEDA2050,roltyr1,https://birdsoftheworld.org/bow/species/roltyr1/,White-fronted Tyrannulet,Acrochordopus zeledoni,,,
Passeriformes,Platysteiridae,False,AVIBASE-E8A10389,wfweye1,https://birdsoftheworld.org/bow/species/wfweye1/,White-fronted Wattle-eye,Platysteira albifrons,,12.2,
